,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__colsample_bytree,param_classifier__lambda,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__subsample,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall
277,0.7108655770619711,0.05825629906850775,0.02105569839477539,0.004247006089798228,0,1,0.1,0.01,4,50,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 50, 'classifier__subsample': 1}",0.7346296078868632,0.7407459531910505,0.7637384196185286,0.746371326898814,0.012531675922008849,1534,0.7179361179361179,0.7112312607520275,0.7340869992627181,0.7210847926502879,0.00959276845889677,66,0.6368467670504872,0.6495726495726496,0.6804835924006909,0.6556343363412759,0.01832304862773933,66,0.4934797529169526,0.49836065573770494,0.5253333333333333,0.5057245806626636,0.014007930826524163,1659
278,1.381825049718221,0.11884097856530947,0.024904251098632812,0.00576933477498322,0,1,0.1,0.01,4,100,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.75}",0.7441540778237528,0.7478511959995876,0.7731978720643572,0.7550677152958992,0.012908501308263737,1015,0.7046683046683047,0.7097566969771443,0.7333497173752764,0.7159249063402418,0.012495091403618286,195,0.5884802220680083,0.6421487603305785,0.6585179526355996,0.6297156450113954,0.02991385067344454,193,0.5820178448867536,0.5095081967213114,0.5746666666666667,0.5553975694249106,0.03258717386389152,1488
279,1.2651649316151936,0.03654020764626321,0.03537209828694662,0.010771143511334768,0,1,0.1,0.01,4,100,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1}",0.7409929130547044,0.7440669141148571,0.7693568184767094,0.7514722152154235,0.012708439347920231,1265,0.7004914004914005,0.7068075694273778,0.7323666748586877,0.7132218815924887,0.013780803784276064,246,0.5820689655172414,0.6358428805237316,0.6637450199203188,0.6272189553204306,0.03389713390192658,233,0.5792724776938916,0.5095081967213114,0.5553333333333333,0.5480380025828455,0.02894454597990829,1541
280,2.7648396492004395,0.09361872442230568,0.04280932744344076,0.0119759789128468,0,1,0.1,0.01,4,200,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.75}",0.7478567250332994,0.7514114857201774,0.7746978071882703,0.757988672647249,0.011903933907682412,522,0.7012285012285012,0.7043499631359056,0.731629392971246,0.7124026191118843,0.013654974817238345,277,0.5811447811447812,0.6196136701337296,0.6461318051575932,0.6156300854787013,0.026679955428976797,301,0.5923129718599863,0.5468852459016393,0.6013333333333334,0.5801771836983196,0.023827247315779555,1402
281,2.5524632136027017,0.013077663135071901,0.03547032674153646,0.006640657606405913,0,1,0.1,0.01,4,200,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1}",0.7466646231384654,0.7492369058665843,0.7712137018295055,0.7557050769448518,0.01101641938102764,931,0.7014742014742015,0.7041042025067584,0.7333497173752764,0.7129760404520789,0.01444632040546289,259,0.5827633378932968,0.6182756079587325,0.6531365313653137,0.6180584924057809,0.028730146121394042,286,0.5847632120796157,0.5501639344262295,0.59,0.5749757155019483,0.01767435707539453,1439
282,1.0779026349385579,0.027652743661522792,0.022128899892171223,0.002506534411916678,0,1,0.1,0.01,6,50,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 50, 'classifier__subsample': 0.75}",0.7439674548434113,0.749803201360965,0.7708871156091863,0.7548859239378541,0.011562657870095324,1034,0.6921375921375922,0.7055787662816417,0.722290489063652,0.7066689491609619,0.012333982116931234,905,0.5641509433962264,0.6190823015294975,0.626193724420191,0.6031423231153049,0.02772350210177395,547,0.6156485929993136,0.5573770491803278,0.612,0.5950085473932138,0.026651145078945372,1271
283,1.0095225969950359,0.004749815185057264,0.022829612096150715,0.003253262443940407,0,1,0.1,0.01,6,50,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 50, 'classifier__subsample': 1}",0.740579085460717,0.7434538354469533,0.759422083819904,0.7478183349091915,0.008288598130684815,1487,0.6867321867321867,0.7021381174735807,0.7117227820103219,0.7001976954053631,0.010294218164937944,1542,0.5550847457627118,0.6149889786921381,0.6072131147540983,0.5924289464029827,0.02659646600698841,1400,0.6293754289636239,0.5488524590163935,0.6173333333333333,0.5985204071044502,0.035462955481748284,1197
284,2.1072418689727783,0.035205967522001815,0.03152942657470703,0.003607482162421509,0,1,0.1,0.01,6,100,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 100, 'classifier__subsample': 0.75}",0.7453350164861244,0.7489141921847612,0.7724224730764241,0.7555572272491032,0.012014713543052133,951,0.6968058968058968,0.7033669206193168,0.7289260260506267,0.7096996144919467,0.013856477051975196,404,0.5714285714285714,0.6167400881057269,0.6385205861828332,0.6088964152390438,0.027946103055419343,350,0.6122168840082362,0.5508196721311476,0.61,0.5910121853797946,0.028434805369575874,1305
285,1.951924244562785,0.020211454192674918,0.02834145228068034,0.003979361096323972,0,1,0.1,0.01,6,100,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 100, 'classifier__subsample': 1}",0.7433444151398648,0.7435466285184039,0.7636540807058518,0.7501817081213735,0.0095267636986148,1370,0.6882063882063882,0.7016465962152864,0.7173752764807078,0.7024094203007941,0.011920358949545289,1423,0.5571081409477521,0.61211247296323,0.6155878467635403,0.5949361535581742,0.0267860468565714,1195,0.6293754289636239,0.5567213114754098,0.6213333333333333,0.6024766912574556,0.032520095426070754,1113
286,4.224498510360718,0.019731374424580124,0.04111107190450033,0.003765114224607432,0,1,0.1,0.01,6,200,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 1, 'classifier__lambda': 0.1, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 200, 'classifier__subsample': 0.75}",0.7476946611643749,0.7496970048458604,0.7751989100817438,0.7575301920306597,0.01252038453166741,641,0.6975429975429975,0.700172032440403,0.7294175473089212,0.7090441924307739,0.01444606400526083,498,0.5728092783505154,0.6080793763288448,0.6380622837370242,0.6063169794721281,0.02666856089109872,414,0.6101578586135896,0.5626229508196722,0.6146666666666667,0.5958158253666428,0.023542975286810746,1256
