,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__colsample_bytree,param_classifier__lambda,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__subsample,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall
0,0.5565547943115234,0.025378095729720544,0.03616635004679362,0.004927706768425457,0,0.75,0,0.01,2,50,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 2, 'classifier__n_estimators': 50, 'classifier__subsample': 0.75}",0.7466134762290814,0.7557882974932277,0.7567600586697809,0.7530539441306967,0.004571345537867146,1652,0.786951771499922,0.8086169216359663,0.6810802372775523,0.7588829768044802,0.05572129689221515,359,0.1897810218978102,0.22303921568627452,0.1466182478438493,0.18647949514264464,0.03128595148709777,676,0.5048543689320388,0.4981751824817518,0.6646090534979424,0.5558795349705776,0.07693171878275713,1492
1,0.5184792677561442,0.01514113402752986,0.03582906723022461,0.0021294970471829942,0,0.75,0,0.01,2,50,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 2, 'classifier__n_estimators': 50, 'classifier__subsample': 1}",0.7464038782222399,0.7538396552970171,0.7612935852519185,0.7538457062570586,0.0060786989462111776,1636,0.7042297487123459,0.8086169216359663,0.6774898532625664,0.7301121745369595,0.05657444646938254,740,0.15568862275449102,0.22303921568627452,0.14700625558534405,0.1752446980087032,0.03398119886975472,1346,0.6058252427184466,0.4981751824817518,0.676954732510288,0.5936517192368288,0.07349230291928355,1398
2,1.094464619954427,0.08684299327596619,0.03625170389811198,0.010907258282653407,0,0.75,0,0.01,2,100,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 0.75}",0.752227637935921,0.7608475090524406,0.7634120231342453,0.7588290567075356,0.004783877818089515,1603,0.8120805369127517,0.8086169216359663,0.6746799875117078,0.7651258153534752,0.06397048792572702,283,0.21171548117154812,0.22303921568627452,0.14202508960573476,0.1922599288211858,0.03582095331033374,417,0.4912621359223301,0.4981751824817518,0.6522633744855967,0.5472335642965596,0.07432089578058139,1535
3,1.069927453994751,0.0781068502513876,0.041334946950276695,0.009509616706088093,0,0.75,0,0.01,2,100,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 1}",0.7456300792913214,0.7567907322446316,0.7667499096318541,0.756390240389269,0.008626784016379058,1622,0.8145778055252068,0.8086169216359663,0.6678114267873868,0.7636687179828533,0.06782501131925005,300,0.21214713430282292,0.22303921568627452,0.14428076256499134,0.19315570418469627,0.03484469637274427,365,0.4815533980582524,0.4981751824817518,0.6851851851851852,0.5549712552417297,0.0923248669747021,1508
4,2.2651096185048423,0.06353485420113676,0.0350960890452067,0.003215656832649001,0,0.75,0,0.01,2,200,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 0.75}",0.7721743815870128,0.7821425500843565,0.7844985610610611,0.7796051642441434,0.005341666101116365,1391,0.7251443733416576,0.7564783015922573,0.6565719637839526,0.7127315462392891,0.04172032111630769,1097,0.17450365726227796,0.19736842105263158,0.1481937602627258,0.17335527952587845,0.02009188716073676,1433,0.6485436893203883,0.6021897810218978,0.742798353909465,0.664510608083917,0.05850298888928907,1090
5,2.084841330846151,0.08475249250129029,0.03995966911315918,0.003887848504293733,0,0.75,0,0.01,2,200,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 1}",0.7674496931827919,0.7813598846670471,0.7787732176621065,0.7758609318373152,0.006040662950710072,1476,0.7092242859372562,0.7691226974711208,0.6348735560412113,0.7044068464831961,0.05491274160482315,1285,0.16798029556650246,0.202555910543131,0.14103060829135994,0.1705222714669978,0.025181831220173676,1606,0.6621359223300971,0.5784671532846716,0.7489711934156379,0.6631914230101356,0.06961198405691228,1099
6,1.083865722020467,0.006938758612942253,0.037774880727132164,0.0017604659262120933,0,0.75,0,0.01,4,50,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 50, 'classifier__subsample': 0.75}",0.781772223650301,0.7917901279179013,0.7876524093537982,0.7870715869740001,0.004110362308147281,1087,0.7282659591072265,0.7536684358413986,0.69013424914143,0.7240228813633518,0.026110674719509435,816,0.1773684210526316,0.2023121387283237,0.15697940503432495,0.17888665493842673,0.018538122192601477,1114,0.654368932038835,0.6386861313868614,0.7057613168724279,0.6662721267660414,0.02864768356564671,1069
7,0.9748799800872803,0.015956286695405646,0.03951764106750488,0.0006587802602057768,0,0.75,0,0.01,4,50,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 50, 'classifier__subsample': 1}",0.7798044411049374,0.7908408053868564,0.7842364934378823,0.7849605799765588,0.004534575329430804,1182,0.713750585297331,0.7571027162035592,0.6729628473306275,0.7146053829438394,0.03435527511897691,1033,0.16909182137481185,0.20352941176470588,0.15127871694841785,0.1746333166959785,0.021688167357526256,1380,0.654368932038835,0.6313868613138686,0.7181069958847737,0.667954263079159,0.036683478112136236,1042
8,2.0624306201934814,0.07869641319937484,0.04892396926879883,0.015181143118564479,0,0.75,0,0.01,4,100,0.75,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.75}",0.7899549496107936,0.7954026934281648,0.7930817970748526,0.7928131467046037,0.00223213021439204,824,0.7341969720618075,0.7494536372151108,0.689509834530128,0.7243868146023488,0.02543611949071067,807,0.1853813559322034,0.20258863252673046,0.16072234762979684,0.18289744536291022,0.017181847233926618,828,0.6796116504854369,0.656934306569343,0.7325102880658436,0.6896854150402079,0.03166536271720852,740
9,1.8128302892049153,0.028033636578737815,0.045056819915771484,0.003206282605739046,0,0.75,0,0.01,4,100,1,"{'classifier__alpha': 0, 'classifier__colsample_bytree': 0.75, 'classifier__lambda': 0, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1}",0.7881285468530639,0.7950319981658373,0.7923131464798132,0.7918245638329048,0.002839418339390789,887,0.7209302325581395,0.7422728691851389,0.6774898532625664,0.7135643183352816,0.026955547447108128,1075,0.18095238095238095,0.200434546442151,0.15562336530078466,0.17900343089843887,0.01834592222730812,1100,0.7009708737864078,0.6733576642335767,0.7345679012345679,0.7029654797515175,0.0250287450497279,593
